verdict_1,verdict_2,similarity_score,source_batch
תפ_15376-06-13,תפ_45456-12-21,60,main
תפ_34526-06-18,תפ_69158-11-16,80,main
תפ_2058-09-17,תפ_371-10-15,35,main
תפ_18957-11-20,תפ_59464-09-23,30,main
תפ_57001-11-21,תפח_15217-03-19,20,main
תפ_41775-01-11,תפ_53539-11-17,65,main
תפ_24548-06-13,תפ_57965-03-15,35,main
תפ_34669-01-23,תפ_44169-08-22,55,main
תפ_17856-11-21,תפ_17916-05-19,35,main
תפ_522-05-17,תפ_70111-03-23,75,main
תפ_32775-09-23,תפח_17033-01-22,85,main
תפ_16370-02-20,תפ_40313-09-15,65,main
תפ_17919-01-15,תפ_48367-11-11,35,main
תפ_50986-12-16,תפ_61158-05-20,45,main
תפ_12028-05-22,תפ_3197-06-22,30,main
תפ_30350-12-20,תפ_36505-12-20,72,main
תפ_1516-10-16,תפח_34802-06-19,25,main
תפ_50330-07-18,תפ_68096-11-21,70,main
תפ_1219-06-23,תפ_46638-05-22,55,main
תפ_12540-12-18,תפ_56739-09-20,35,main
תפ_3068-11-15,תפ_50487-06-22,35,main
תפ_2724-08-19,תפ_40932-03-18,10,main
תפ_23253-12-15,תפ_26565-12-20,45,main
תפ_28796-07-22,תפ_36704-02-22,80,main
תפ_30617-02-22,תפ_6999-09-22,25,main
תפ_42697-05-18,תפ_9264-02-21,40,main
תפ_20068-10-22,תפ_3295-04-18,35,main
תפ_62062-06-20,תפח_2690-09-19,20,main
תפ_29772-11-13,תפ_61158-05-20,20,main
תפ_39345-03-20,תפ_50487-06-22,38,main
תפ_1363-04-22,תפ_37966-04-23,10,main
תפ_4459-03-24,תפח_47805-04-13,10,main
תפ_3295-04-18,תפ_45432-11-15,30,main
תפ_13142-02-15,תפ_34027-04-18,35,main
תפ_39345-03-20,תפ_72146-11-20,75,main
תפ_23872-02-19,תפ_31498-01-16,45,main
תפ_17057-08-20,תפ_22417-12-21,35,main
תפ_20425-02-20,תפ_57283-05-21,30,main
תפ_40922-11-15,תפ_55185-02-20,20,main
ת_פ_24817-06-10,תפ_3295-04-18,35,main
תפ_31334-11-15,תפח_34802-06-19,35,main
תפ_57965-03-15,תפח_53698-03-17,18,main
תפ_35473-12-21,תפ_6415-10-23,72,main
תפ_64689-11-15,תפח_39094-05-12,20,main
תפ_28100-07-20,תפ_49212-08-19,5,main
תפ_23253-12-15,תפ_56762-03-21,25,main
תפ_3986-06-22,תפ_5275-07-21,10,main
תפ_27929-03-19,תפח_15217-03-19,20,main
תפ_24215-06-13,תפ_8008-07-19,35,main
תפ_14802-02-23,תפ_28796-07-22,25,main
תפ_51306-12-18,תפ_6852-03-21,10,main
תפ_20451-09-20,תפ_43844-05-15,55,main
תפח_12074-08-16,תפח_34989-04-17,10,main
תפ_41762-12-20,תפ_45228-07-16,25,main
תפ_17707-04-14,תפ_5000-12,25,main
תפ_17701-07-21,תפ_17776-11-21,20,main
תפ_47276-02-22,תפ_63355-02-23,55,main
תפ_23782-02-20,תפ_70373-03-23,85,main
תפ_42613-02-23,תפ_51607-08-21,35,main
תפ_37175-07-20,תפח_39094-05-12,35,main
תפ_34526-06-18,תפ_43338-05-16,30,main
תפ_61106-05-20,תפ_72146-11-20,30,main
תפ_46737-07-22,תפח_24510-09-15,10,main
תפ_12411-02-21,תפ_40011-04-14,20,main
תפ_17856-11-21,תפ_9264-02-21,25,main
תפ_18957-11-20,תפ_29947-07-23,25,main
תפ_46108-06-20,תפ_61299-12-19,65,main
תפ_4411-07-19,תפ_52390-06-19,65,main
תפ_27277-01-15,תפ_60765-03-22,20,main
תפ_26478-04-22,תפ_56328-06-22,25,main
תפ_51306-12-18,תפח_2606-05-16,15,main
תפ_19759-07-21,תפ_3742-07-18,35,main
תפ_62279-07-22,תפח_12074-08-16,10,main
תפ_41952-02-22,תפח_34198-06-18,10,main
תפ_25639-03-21,תפ_42697-05-18,35,main
תפ_52789-09-22,תפ_54460-03-21,65,main
תפ_23749-12-19,תפ_69980-11-20,35,main
תפ_18039-10-21,תפ_22405-05-23,20,main
תפ_19384-05-16,תפ_371-10-15,68,main
תפ_54607-07-19,תפ_808-06-16,35,main
תפ_17057-08-20,תפ_950-09-17,45,main
תפ_33420-12-20,תפ_6968-02-22,45,main
תפ_18557-10-21,תפ_64581-08-23,35,main
תפ_2101-10-19,תפ_56762-03-21,85,main
תפ_16753-02-22,תפ_7467-12-20,28,main
תפ_4795-12-17,תפ_64941-05-17,10,main
תפ_19384-05-16,תפ_5037-10-16,38,main
תפ_28615-08-17,תפ_4795-12-17,25,main
תפ_17856-11-21,תפ_34526-06-18,28,main
תפ_26552-06-23,תפ_41599-03-22,45,main
תפ_20770-11-22,תפ_59298-02-24,85,main
תפ_28844-03-22,תפ_55664-02-14,35,main
תפ_41952-02-22,תפ_8333-11-20,45,main
תפ_52000-02-15,תפח_34398-05-11,25,main
תפ_950-09-17,תפח_39094-05-12,20,main
תפ_40922-11-15,תפ_998-08-14,55,main
תפ_50986-12-16,תפ_66542-05-20,35,main
תפ_5085-07-17,תפ_54418-06-19,45,main
תפ_38193-11-23,תפ_6153-02-21,45,main
תפ_1847-05-14,תפ_48905-12-20,20,main
תפ_40922-11-15,תפ_45432-11-15,85,main
תפ_41967-08-17,תפ_6904-12-14,25,main
תפ_40313-09-15,תפ_54607-07-19,35,main
תפ_1136-11-21,תפ_22417-12-21,25,main
תפ_43597-08-21,תפ_44862-06-20,35,main
תפ_26549-09-21,תפ_633-05-17,35,main
תפ_52789-09-22,תפ_64303-01-22,18,main
תפ_18039-10-21,תפ_21813-09-16,20,main
תפ_41276-06-17,תפ_7774-03-23,5,main
תפ_3451-02-14,תפ_46550-12-16,35,main
תפ_26036-08-21,תפ_39500-07-20,58,main
תפ_17057-08-20,תפ_6985-07-22,65,main
תפ_54272-09-14,תפ_58626-07-22,25,main
תפ_31218-10-14,תפ_41276-06-17,25,main
תפ_44157-08-16,תפ_998-08-14,68,main
תפ_26478-04-22,תפ_6153-02-21,22,main
תפ_189-01-16,תפ_41967-08-17,30,main
תפ_23872-02-19,תפ_3742-07-18,35,main
תפ_29620-01-23,תפ_31935-12-21,10,main
תפ_59004-08-23,תפ_63303-06-22,70,main
תפ_1410-03-24,תפ_3910-02-23,45,main
תפ_13-05-32,תפ_37175-07-20,15,main
תפ_6904-12-14,תפח_39094-05-12,30,main
תפ_41599-03-22,תפ_62452-10-20,20,main
תפ_17856-11-21,תפ_69158-11-16,25,main
תפ_13-05-32,תפ_39345-03-20,15,main
תפ_1580-11-23,תפ_29947-07-23,35,main
תפ_19908-10-21,תפ_395-05-17,25,main
תפ_17655-10-22,תפ_19384-05-16,25,main
תפ_41271-08-14,תפ_50998-03-23,25,main
תפ_40313-09-15,תפ_45971-11-13,40,main
תפ_40313-09-15,תפ_53669-03-22,30,main
תפ_35488-11-23,תפ_64303-01-22,25,main
תפ_12109-06-15,תפ_22297-11-20,30,main
תפ_48057-03-21,תפ_7089-08-23,35,main
תפ_63355-02-23,תפ_69158-11-16,62,main
תפ_60581-11-15,תפ_64941-05-17,35,main
תפ_28889-07-14,תפ_31811-03-21,65,main
תפ_49212-08-19,תפ_51971-12-21,10,main
תפ_30015-07-16,תפח_55639-05-17,25,main
תפ_13481-02-13,תפ_51523-10-17,38,main
תפ_1118-10-18,תפ_43009-08-20,38,main
תפ_17137-11-21,תפ_950-09-17,55,main
תפ_21594-06-16,תפ_27929-03-19,65,main
תפ_21813-09-16,תפ_30015-07-16,20,main
תפ_14684-07-24,תפ_29620-01-23,25,main
תפ_9968-05-16,תפ_9983-05-16,90,main
תפ_69158-11-16,תפ_8008-07-19,45,main
תפ_23992-11-21,תפ_30575-03-20,20,main
תפ_22417-12-21,תפ_54432-02-17,35,main
תפ_23253-12-15,תפ_52091-02-20,25,main
תפ_51971-12-21,תפ_6431-05-13,20,main
תפ_19130-12-21,תפ_520-07-17,55,main
תפ_56900-11-18,תפ_70231-02-19,40,main
תפ_18557-10-21,תפ_25631-03-22,25,main
תפ_26478-04-22,תפ_30350-12-20,18,main
תפ_18397-02-16,תפח_17033-01-22,25,main
תפ_1118-10-18,תפ_61841-07-22,28,main
תפ_11843-03-20,תפ_56739-09-20,35,main
תפ_49734-12-22,תפ_7676-03-23,65,main
תפ_3910-02-23,תפ_8333-11-20,45,main
תפ_18957-11-20,תפ_30966-07-22,40,main
תפ_1106-03-18,תפ_46930-03-22,30,main
תפ_30617-02-22,תפ_67356-12-21,25,main
תפ_30575-03-20,תפ_52000-02-15,45,main
תפ_19759-07-21,תפ_57001-11-21,25,main
תפ_19384-05-16,תפח_55639-05-17,30,main
תפ_38687-04-20,תפ_6904-12-14,65,main
תפ_13-02-14,תפ_39345-03-20,30,main
תפ_20451-09-20,תפ_46550-12-16,25,main
תפ_17701-07-21,תפ_59804-01-17,35,main
תפ_40922-11-15,תפ_45465-11-15,75,main
תפ_14684-07-24,תפ_17701-07-21,25,main
תפ_15209-10-23,תפ_64581-08-23,55,main
תפ_38368-09-21,תפ_7467-12-20,65,main
תפ_17916-05-19,תפ_32685-07-15,10,main
תפ_44862-06-20,תפ_51971-12-21,20,main
תפ_38193-11-23,תפ_8333-11-20,35,main
תפ_53669-03-22,תפח_17033-01-22,18,main
תפ_3295-04-18,תפ_57474-07-15,65,main
תפ_51523-10-17,תפ_57965-03-15,65,main
תפ_46916-07-22,תפ_6985-07-22,35,main
תפ_18510-10-14,תפ_34694-09-21,20,main
תפ_46930-03-22,תפח_54962-08-15,25,main
תפ_39345-03-20,תפ_49212-08-19,5,main
תפ_59067-10-21,תפח_39094-05-12,35,main
תפ_11104-07-19,תפ_23253-12-15,35,main
תפ_32775-09-23,תפ_51199-04-23,72,main
תפ_25546-11-23,תפ_38687-04-20,65,main
תפ_59812-02-16,תפ_68389-07-20,35,main
תפ_27330-02-19,תפ_45597-11-14,75,main
תפ_40932-03-18,תפ_52848-09-22,65,main
תפ_40082-02-22,תפ_41754-05-22,18,main
תפ_20425-02-20,תפ_30003-03-22,65,main
תפ_59804-01-17,תפח_2606-05-16,10,main
תפ_19384-05-16,תפ_66319-05-20,55,main
תפ_69941-03-23,תפ_7089-08-23,35,main
תפ_35512-06-17,תפ_46379-02-21,25,main
תפ_41242-02-17,תפ_57220-05-15,25,main
תפ_34630-12-21,תפ_50487-06-22,25,main
תפ_4475-11-18,תפ_9785-12-15,35,main
תפ_31498-01-16,תפ_61452-02-16,35,main
תפ_23872-02-19,תפ_56900-11-18,35,main
תפ_54607-07-19,תפ_57965-03-15,30,main
תפ_24044-06-22,תפח_39094-05-12,35,main
תפ_26478-04-22,תפ_36698-12-18,65,main
תפ_1118-10-18,תפ_57965-03-15,55,main
תפ_41276-06-17,תפ_51828-02-14,65,main
תפ_17057-08-20,תפ_36091-07-15,35,main
תפ_19759-07-21,תפ_2144-04-21,20,main
תפ_13153-08-15,תפ_46550-12-16,70,main
תפ_46930-03-22,תפ_50986-12-16,35,main
תפ_40898-11-19,תפ_5037-10-16,15,main
תפ_35227-05-17,תפ_40922-11-15,45,main
תפ_26069-10-19,תפ_4338-04-13,48,main
תפ_18484-07-23,תפ_24044-06-22,25,main
תפ_40256-11-14,תפח_4633-09-16,25,main
תפ_50487-06-22,תפ_52390-06-19,78,main
תפ_13632-08-17,תפח_30145-08-13,30,main
תפ_15209-10-23,תפ_4612-07-22,38,main
תפ_31935-12-21,תפ_35431-03-21,22,main
תפ_20216-02-22,תפ_4531-05-21,18,main
תפ_18449-04-23,תפ_65646-12-23,45,main
תפ_17057-08-20,תפ_46737-07-22,25,main
תפ_13471-01-22,תפ_30966-07-22,40,main
תפ_26478-04-22,תפ_62597-10-17,35,main
תפ_2144-04-21,תפ_69980-11-20,35,main
תפ_21594-06-16,תפ_32339-12-19,55,main
תפ_12540-12-18,תפ_24420-01-20,65,main
תפ_36091-07-15,תפ_57965-03-15,65,main
תפ_38883-05-22,תפ_9632-08-23,15,main
תפ_1108-05-15,תפח_46412-12-15,10,main
תפ_26547-09-21,תפ_39990-12-18,18,main
תפ_38687-04-20,תפ_64689-11-15,75,main
תפ_10896-06-20,תפ_59812-02-16,10,main
תפ_40011-04-14,תפ_51471-12-21,20,main
תפ_19759-07-21,תפ_31935-12-21,18,main
תפ_19821-02-17,תפ_24302-05-16,30,main
תפ_4734-12-22,תפ_48978-07-21,45,main
תפ_60637-11-14,תפח_31041-04-13,70,main
תפ_29898-02-14,תפ_40922-11-15,18,main
תפ_46183-11-15,תפ_46638-05-22,10,main
תפ_23872-02-19,תפ_26702-01-23,35,main
תפ_3742-07-18,תפ_4475-11-18,35,main
תפ_18689-01-17,תפ_50148-01-14,55,main
תפ_26164-01-21,תפ_46108-06-20,20,main
תפ_24822-01-21,תפ_9873-02-17,65,main
תפ_22417-12-21,תפח_30145-08-13,10,main
תפח_17865-11-21,תפח_31041-04-13,25,main
תפ_24361-06-21,תפ_59488-11-21,28,main
תפ_12376-04-20,תפ_1294-04-22,65,main
תפ_17919-01-15,תפ_49212-08-19,10,main
תפ_35431-03-21,תפח_53698-03-17,18,main
תפ_50330-07-18,תפ_60581-11-15,15,main
תפ_23992-11-21,תפ_63100-02-24,35,main
תפ_50068-09-23,תפ_64990-12-16,10,main
תפ_54202-01-23,תפ_7617-07-23,18,main
תפ_47276-02-22,תפ_51663-11-23,20,main
תפ_3986-06-22,תפ_41599-03-22,35,main
תפ_45456-12-21,תפ_50916-06-16,65,main
תפ_1589-02-16,תפ_35227-05-17,38,main
תפ_52789-09-22,תפח_39094-05-12,25,main
תפ_10180-01-24,תפ_53669-03-22,35,main
תפ_27625-02-21,תפ_41052-11-19,30,main
תפ_20451-09-20,תפ_36698-12-18,30,main
תפ_2144-04-21,תפ_57498-03-19,18,main
תפ_11734-06-22,תפ_61820-08-21,10,main
תפ_39500-07-20,תפ_51199-04-23,35,main
תפ_13-02-14,תפ_57996-05-20,45,main
תפ_3910-02-23,תפ_62452-10-20,30,main
תפ_40082-02-22,תפ_52126-11-23,30,main
תפ_17701-07-21,תפ_52126-11-23,30,main
תפ_38687-04-20,תפ_43844-05-15,45,main
תפ_50809-07-17,תפ_63155-05-23,55,main
תפ_19610-08-21,תפ_34737-09-21,30,main
תפ_13177-04-21,תפ_54337-05-21,65,main
תפ_12109-06-15,תפ_18397-02-16,70,main
תפ_19908-10-21,תפ_34694-09-21,35,main
תפ_13270-02-20,תפ_50556-08-17,35,main
תפ_16129-03-22,תפ_20770-11-22,75,main
תפ_3295-04-18,תפ_57498-03-19,20,main
תפ_41694-03-20,תפ_53669-03-22,38,main
תפ_54083-05-20,תפ_66893-12-21,60,main
תפ_20477-02-20,תפ_24044-06-22,45,main
תפ_26478-04-22,תפ_54418-06-19,55,main
תפ_18397-02-16,תפ_7626-04-20,70,main
תפ_44169-08-22,תפ_50474-09-22,25,main
תפ_56328-06-22,תפ_7813-06-22,15,main
תפ_43597-08-21,תפ_54719-09-20,70,main
תפ_3013-04-18,תפ_45971-11-13,20,main
תפ_52126-11-23,תפ_7109-02-21,25,main
תפ_12540-12-18,תפ_17260-12-23,18,main
תפ_35431-03-21,תפ_39500-07-20,55,main
תפ_31249-06-14,תפ_51523-10-17,35,main
תפ_12233-08-12,תפ_45597-11-14,0,main
תפ_20477-02-20,תפ_32907-12-20,20,main
תפ_57539-11-15,תפ_63505-01-17,18,main
תפ_68389-07-20,תפ_9111-02-15,75,main
תפ_40313-09-15,תפח_34398-05-11,18,main
תפ_30617-02-22,תפח_26879-11-12,30,main
תפ_2144-04-21,תפ_35227-05-17,20,main
תפ_11843-03-20,תפ_30340-08-20,35,main
תפ_40313-09-15,תפ_55185-02-20,35,main
תפ_41754-05-22,תפ_52848-09-22,25,main
תפ_23537-02-14,תפ_26702-01-23,75,main
תפ_21813-09-16,תפ_54418-06-19,80,main
תפ_20733-12-22,תפח_866-07-14,25,main
תפ_23513-03-14,תפ_7317-01-15,10,main
תפ_36287-01-22,תפ_58774-07-22,38,main
תפ_11843-03-20,תפ_53715-12-15,65,main
תפ_42197-05-22,תפ_70373-03-23,15,main
תפ_39345-03-20,תפ_40256-11-14,35,main
תפ_13142-02-15,תפ_7196-03-21,35,main
תפ_19130-12-21,תפ_9179-04-16,55,main
תפ_30575-03-20,תפ_3451-02-14,80,main
תפ_36982-03-18,תפ_41271-08-14,20,main
תפ_20770-11-22,תפ_57965-03-15,20,main
תפ_18912-06-23,תפ_35431-03-21,45,main
תפ_35431-03-21,תפ_9264-02-21,55,main
תפ_37386-11-13,תפ_38303-12-13,5,main
תפ_30015-07-16,תפ_3451-02-14,40,main
תפ_19759-07-21,תפ_30617-02-22,25,main
תפ_3295-04-18,תפ_52077-12-20,25,main
תפ_10896-06-20,תפ_182-11-12,18,main
תפ_22417-12-21,תפ_3910-02-23,30,main
תפ_35473-12-21,תפ_68789-07-19,20,main
תפ_23537-02-14,תפ_53239-10-21,20,main
תפ_3068-11-15,תפ_51228-09-11,0,main
תפ_10182-01-24,תפ_5275-07-21,35,main
תפ_15710-09-21,תפ_51199-04-23,28,main
תפ_13301-07-18,תפ_27685-11-15,38,main
תפ_16541-01-21,תפ_21296-11-14,25,main
תפ_53496-03-18,תפ_57498-03-19,35,main
תפ_1516-10-16,תפ_28148-07-20,25,main
תפ_400-11-23,תפח_53698-03-17,20,main
תפ_14373-03-22,תפ_40999-01-21,0,main
תפ_4102-11-20,תפ_6431-05-13,18,main
תפ_46939-09-23,תפ_48176-01-22,18,main
תפ_28845-04-22,תפ_70373-03-23,30,main
תפ_10182-01-24,תפ_13995-12-22,55,main
תפ_17860-01-19,תפ_28844-03-22,20,main
תפ_633-05-17,תפח_56363-07-20,35,main
תפ_6968-02-22,תפ_7617-07-23,35,main
תפ_46267-08-23,תפ_58524-11-19,85,main
תפ_23075-10-23,תפ_52964-03-22,25,main
תפ_33337-07-23,תפ_64581-08-23,65,main
תפ_22417-12-21,תפ_37966-04-23,15,main
תפ_47284-06-18,תפ_950-09-17,35,main
תפ_44725-12-14,תפ_49212-08-19,0,main
תפ_14044-03-20,תפ_60765-03-22,30,main
תפ_23749-12-19,תפ_42697-05-18,35,main
תפ_23992-11-21,תפ_70111-03-23,10,main
תפ_12743-08-22,תפ_27929-03-19,35,main
תפ_18957-11-20,תפ_44157-08-16,18,main
תפ_29529-07-20,תפ_51199-04-23,45,main
תפ_18912-06-23,תפ_50330-07-18,25,main
תפ_18013-01-15,תפ_43643-10-15,38,main
תפ_1641-04-19,תפ_3451-02-14,65,main
תפ_13154-01-18,תפ_6832-11-23,75,main
תפ_39808-05-23,תפ_41830-12-21,65,main
תפ_51607-08-21,תפ_58774-07-22,10,main
תפ_35186-03-18,תפ_37047-07-20,65,main
תפ_12411-02-21,תפ_14373-03-22,18,main
תפ_28148-07-20,תפ_31334-11-15,35,main
תפ_4411-07-19,תפ_57996-05-20,55,main
תפ_39727-12-20,תפ_62597-10-17,35,main
תפח_15217-03-19,תפח_41585-03-16,55,main
תפ_21813-09-16,תפ_22417-12-21,65,main
תפ_14044-03-20,תפ_34694-09-21,35,main
תפ_10896-06-20,תפ_44862-06-20,35,main
תפ_57220-05-15,תפח_2606-05-16,35,main
תפ_15387-01-21,תפ_32339-12-19,35,main
תפ_26702-01-23,תפ_6985-07-22,35,main
תפ_42118-11-23,תפ_52126-11-23,35,main
תפ_33337-07-23,תפ_68096-11-21,35,main
תפ_32907-12-20,תפ_44157-08-16,10,main
תפ_31935-12-21,תפ_32227-11-20,35,main
תפ_336-05-16,תפ_6153-02-21,78,main
תפ_42324-09-20,תפ_52789-09-22,20,main
תפ_24548-06-13,תפ_41276-06-17,35,main
תפ_26036-08-21,תפ_9632-08-23,22,main
תפ_28787-04-22,תפ_64303-01-22,18,main
תפ_6431-05-13,תפ_983-05-15,25,main
תפ_63303-06-22,תפ_7467-12-20,15,main
תפ_13471-01-22,תפ_59464-09-23,28,main
תפ_17474-08-14,תפ_28889-07-14,30,main
תפ_40932-03-18,תפ_51228-09-11,0,main
תפ_14684-07-24,תפ_40082-02-22,35,main
תפ_14786-08-19,תפ_61087-12-18,65,main
תפ_12035-06-20,תפ_34737-09-21,35,main
תפ_43643-10-15,תפ_69158-11-16,40,main
תפ_12376-04-20,תפ_61452-12-22,30,main
תפ_11843-03-20,תפ_45971-11-13,30,main
תפ_12035-06-20,תפ_63155-05-23,65,main
תפ_16779-09-22,תפ_37386-11-13,0,main
תפ_27277-01-15,תפ_53496-03-18,35,main
תפ_18957-11-20,תפ_37047-07-20,25,main
תפ_10875-12-21,תפ_42106-01-22,45,main
תפ_17618-11-13,תפ_44380-08-16,85,main
תפ_34027-04-18,תפ_7626-04-20,28,main
תפ_51607-08-21,תפ_69777-03-23,65,main
תפ_1631-01-22,תפ_40999-01-21,0,main
תפ_25546-11-23,תפ_64119-05-21,55,main
תפ_24044-06-22,תפח_55639-05-17,25,main
תפ_68389-07-20,תפח_15217-03-19,35,main
תפ_10300-06-20,תפ_19384-05-16,55,main
תפ_31498-01-16,תפ_32882-09-21,30,main
תפ_28889-07-14,תפ_8254-02-20,40,main
תפ_1589-02-16,תפ_31249-06-14,35,main
תפ_34526-06-18,תפ_41967-08-17,15,main
תפ_26210-11-21,תפ_42197-05-22,10,main
תפ_52126-11-23,תפ_6968-01-24,55,main
תפ_36505-12-20,תפ_54607-07-19,15,main
תפ_41830-12-21,תפ_45228-07-16,65,main
תפ_18013-01-15,תפח_17033-01-22,25,main
תפ_28787-04-22,תפ_54460-03-21,55,main
תפ_19821-02-17,תפ_45228-07-16,25,main
תפ_28148-07-20,תפ_52790-03-18,35,main
תפ_48978-07-21,תפ_59067-10-21,60,main
תפ_53239-10-21,תפ_63953-01-24,35,main
תפ_44169-08-22,תפ_63100-02-24,35,main
תפ_48367-11-11,תפ_57474-07-15,35,main
תפ_17655-10-22,תפ_18957-11-20,38,main
תפ_27986-11-22,תפ_31216-01-22,25,main
תפ_23992-11-21,תפ_56328-06-22,20,main
תפ_38154-09-17,תפ_39998-08-15,80,main
תפ_1106-03-18,תפ_62597-10-17,45,main
תפ_10182-01-24,תפ_16521-01-22,65,main
תפ_395-05-17,תפ_60581-11-15,18,main
תפ_40082-02-22,תפ_4612-07-22,25,main
תפ_17766-12-20,תפ_44862-06-20,20,main
תפ_35488-11-23,תפ_40999-01-21,0,main
תפ_11362-10-15,תפ_13301-07-18,35,main
תפ_35488-11-23,תפ_6968-01-24,55,main
תפ_12411-02-21,תפ_4102-11-20,35,main
תפ_46379-02-21,תפ_52790-03-18,82,main
תפ_2144-04-21,תפ_28787-04-22,25,main
תפ_3384-12-23,תפ_56900-11-18,25,main
תפ_4248-06-16,תפ_45971-11-13,15,main
תפ_20425-02-20,תפ_36505-12-20,55,main
תפ_21009-03-15,תפ_57474-07-15,35,main
תפ_182-11-12,תפ_58511-01-20,35,main
תפ_5275-07-21,תפ_7109-02-21,35,main
תפ_17655-10-22,תפ_44381-05-20,55,main
תפ_17766-12-20,תפ_5013-12,25,main
תפ_24748-11-21,תפ_57267-09-20,25,main
תפ_52390-06-19,תפ_59804-01-17,35,main
תפ_13281-07-13,תפ_45550-02-13,70,main
תפ_51828-02-14,תפ_52000-02-15,35,main
תפ_26478-04-22,תפ_60581-11-15,60,main
תפ_11104-07-19,תפ_20425-02-20,65,main
תפ_52964-03-22,תפח_39587-07-21,18,main
תפ_26702-01-23,תפ_45971-11-13,45,main
תפ_13301-07-18,תפ_50998-03-23,62,main
תפ_61452-12-22,תפ_63953-01-24,28,main
תפ_40999-01-21,תפ_55035-10-18,0,main
תפ_52390-06-19,תפ_60765-03-22,62,main
תפ_18397-02-16,תפ_61452-12-22,35,main
תפ_16779-09-22,תפ_56149-01-15,85,main
תפ_41754-05-22,תפ_44620-01-22,80,main
תפ_26478-04-22,תפ_40932-03-18,10,main
תפ_28744-03-21,תפ_34242-02-16,35,main
תפ_13142-02-15,תפח_34989-04-17,10,main
תפ_16779-09-22,תפ_52964-03-22,35,main
תפ_189-01-16,תפ_35364-01-18,35,main
תפ_3384-12-23,תפ_34737-09-21,65,main
תפ_25631-03-22,תפ_37966-04-23,28,main
תפ_35364-01-18,תפ_57539-11-15,45,main
תפ_60765-03-22,תפ_61106-05-20,38,main
תפ_10650-11-21,תפ_12028-05-22,65,main
תפ_14373-03-22,תפח_4633-09-16,35,main
תפ_26565-12-20,תפ_29529-07-20,70,main
תפ_1136-11-21,תפ_26478-04-22,35,main
תפ_5000-12,תפ_59422-07-14,15,main
תפ_6574-09-21,תפ_9355-10-19,72,main
תפ_41052-11-19,תפ_4248-06-16,18,main
תפ_26478-04-22,תפ_35431-03-21,22,main
תפ_58505-11-19,תפ_64941-05-17,10,main
תפ_14044-03-20,תפ_36091-07-15,25,main
תפ_22417-12-21,תפ_6153-02-21,25,main
תפ_182-11-12,תפ_395-05-17,62,main
תפ_16541-01-21,תפ_17057-08-20,45,main
תפ_10182-01-24,תפ_35473-12-21,45,main
תפ_44381-05-20,תפח_17033-01-22,20,main
תפ_52077-12-20,תפ_54607-07-19,25,main
תפ_35364-01-18,תפח_2690-09-19,65,main
תפ_16541-01-21,תפ_43844-05-15,30,main
תפ_24350-06-23,תפ_950-09-17,15,main
תפ_21594-06-16,תפ_2724-08-19,35,main
תפ_17860-01-19,תפ_40450-09-15,35,main
תפ_1106-03-18,תפ_12540-12-18,35,main
תפ_17916-05-19,תפ_64941-05-17,40,main
תפ_4459-03-24,תפח_56363-07-20,18,main
תפ_18013-01-15,תפ_54607-07-19,25,main
תפ_50556-08-17,תפ_522-05-17,25,main
תפ_48367-11-11,תפ_51088-03-21,35,main
תפ_17856-06-17,תפ_50916-06-16,25,main
תפ_41762-12-20,תפ_51088-03-21,18,main
תפ_40450-09-15,תפ_60581-11-15,15,main
תפ_44862-06-20,תפ_7074-11-23,30,main
תפ_16520-01-18,תפ_5151-10-19,30,main
תפ_23872-02-19,תפ_52091-02-20,35,main
תפ_36982-03-18,תפ_44840-06-16,28,main
תפ_23328-12-22,תפ_7617-07-23,45,main
תפ_34737-09-21,תפ_7813-06-22,30,main
תפ_13481-02-13,תפ_28844-03-22,20,main
תפ_13153-08-15,תפ_48978-07-21,20,main
תפ_48057-03-21,תפ_51523-10-17,55,main
תפ_182-11-12,תפ_27929-03-19,62,main
תפ_18510-10-14,תפ_61452-02-16,18,main
תפ_33318-10-23,תפ_34669-01-23,35,main
תפ_395-05-17,תפ_5085-07-17,25,main
תפ_28100-07-20,תפ_50986-12-16,68,main
תפ_36287-01-22,תפ_44169-08-22,45,main
תפ_12158-04-23,תפ_3686-01-16,22,main
תפ_52789-09-22,תפ_61118-07-23,30,main
תפ_29529-07-20,תפ_4248-06-16,35,main
תפ_13632-08-17,תפ_28100-07-20,35,main
תפ_63155-05-23,תפ_9785-12-15,35,main
תפ_16760-09-22,תפ_24548-06-13,28,main
תפ_3295-04-18,תפ_48978-07-21,35,main
תפ_54460-03-21,תפ_73275-01-23,45,main
תפ_17057-08-20,תפ_17766-12-20,35,main
תפ_51199-04-23,תפ_57001-11-21,38,main
תפ_30972-10-18,תפ_70062-03-23,65,main
תפ_16779-09-22,תפ_45228-07-16,30,main
תפ_51038-02-17,תפ_6153-02-21,75,main
תפ_17573-10-22,תפ_22588-03-22,65,main
תפ_26702-01-23,תפ_58027-12-21,45,main
תפ_41600-02-21,תפ_60484-03-22,5,main
תפ_34242-02-16,תפ_36698-12-18,18,main
תפ_1956-04-21,תפח_12074-08-16,20,main
תפ_17766-12-20,תפ_9264-02-21,45,main
תפ_17856-11-21,תפ_32775-09-23,20,main
תפ_2724-08-19,תפ_56900-11-18,35,main
תפ_4248-06-16,תפ_66310-07-17,30,main
תפ_48905-12-20,תפח_866-07-14,15,main
תפ_18397-02-16,תפ_45971-11-13,25,main
תפ_20451-09-20,תפח_53698-03-17,18,main
